"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_12","pland_15","pland_3","pland_33","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_0","loss.1","parent_id.1","no_change.1","pland_4","pland_25","pland_23","pland_32","pland_5","pland_41","pland_24","pland_39","pland_9","pland_20","pland_30","pland_11"
"2814",33064,972697,1005761,-64.6588597087069,-9.49985751931225,0.946889829780032,3010652.58759636,0.549696871499162,51.7577874551818,46.2041592073232,1.48835646599583,20.4787269751419,20.5755615863425,0.164822020656482,95.1568758321396,5.94469597067607,3.15178319042297,0.013028668811202,0,1100205,0.736,0.638,0.819,0.764,519531,61.25,16514535,31793.2,133.940002441406,2.82326102256775,7.5,769.064184663868,24.1758193098436,17.5827201541289,31.3934465300428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",2707,909287,911994,-70.3345353841185,-4.36472237187089,0.373547764341986,596358.766443653,0.0497509467605168,0.251043277353568,87.7816649850847,2.58217363876435,0,31.3164632926077,5.11739115622238,249.155251356984,33.4002187159263,2.85587282597527,0,0,1300201,0.45,0.259,0.733,0.481,19438,49.72,141142,7407.49,107.25,1.45757400989532,20,1201.79272203307,32.6552330495273,219.864270103842,23.5997720581432,9.33496914446282,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000398007574084135,NA,NA,NA,NA,NA
"7682",2707,1003050,1005757,-48.7129137706495,-1.39174938208021,0.985825422377662,1380046.88096385,1.12474142875461,1.47265084109586,26.1507600826633,68.4559482072228,81.4493432181061,0,5.76849320041326,205.541508228918,49.7325540824226,2.15856047397565,0,0,1501303,0.662,0.564,0.801,0.643,122294,58.74,4815194,39732.6,NA,0,11.5,143.161465442844,13.6194542385213,74.0723282754402,104.891961272027,NA,NA,NA,NA,NA,NA,NA,0.00437371832657561,0.935279903062498,0.0130217522904865,1.84103720742061,NA,0.0021868591632878,NA,NA,NA
"1908",3475,519542,523017,-67.6318326516999,-10.5809385932564,0.996953117253054,1341917.98950004,0.0246764695932164,37.0178884504172,14.5839925333779,0.169352222772799,37.7072893042502,27.6242566567179,0.530437392087726,135.844704386797,0,0.516092127810562,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.820007324219,1.85522294044495,4.5,958.297840941708,47.3526069810676,41.2028006501098,139.597681659885,48.0323500556216,NA,NA,NA,NA,0.0201988843847698,NA,NA,NA,NA,0.151541383832534,NA,NA,NA,NA,NA
"2727",3475,1002296,1005771,-64.9291299556823,-10.851208830376,0.173420357624063,997660.365780318,1.24148512546194,7.09886309136463,91.5046278330677,0.153829927383518,8.00086984588014,0,8.01715388750565,197.236358426114,0,0.501441164459707,532.101107633911,92.2136654027443,1100106,0.657,0.519,0.823,0.663,45783,60.75,804570,16955.8,145.740005493164,1.19329404830933,3.5,691.447825844943,41.5772961473763,0,10.5073336379653,0.0011940227222524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6770",9292,996465,1005757,-51.6858867399821,-4.09445209139712,0.0139054689888908,370065.758565024,0.00994026892403547,0.676137092212893,99.3096483232257,0.00427431563733525,0,32.8649873556052,4.84490864729406,102.405066770671,0,1.5189668362908,0,896.179173026841,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,162.705001831055,3.04242849349976,6.5,223.133731686484,105.923144793703,110.877195135228,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",13388,992378,1005766,-71.6858867618449,-7.0674250609458,0.726475360037919,1750001.98496144,0.25775117320024,12.93885044766,84.6347299079829,1.99610540263556,17.8468423910056,0,1.86207198841515,262.29873709639,69.2408150055095,0.52810277328072,0,50.4102887203109,1301803,0.481,0.302,0.772,0.476,28933,53.58,139858,4942.15,159.994995117188,2.00960004329681,15.5,1459.38842667955,0.29653644469447,79.5148456411239,12.1055146284364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172563068521256,NA,NA,NA,NA,NA
"3064",4135,1001626,1005761,-63.848048871387,-8.41877640557616,0.452866336983751,1179540.80465954,0.528623501380206,13.8613074038105,85.3905879569666,0.0141151818721304,27.1656947626816,27.0687416624943,1.61849077403828,195.657000075929,0,1.93271881199313,129.008388767908,0,1100205,0.736,0.638,0.819,0.764,519531,61.25,16514535,31793.2,85.560001373291,0.79781448841095,8.5,808.423156125792,33.110992531275,11.0896708308503,28.350115556121,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205365955970573,NA,NA,NA,NA,NA,NA
"5592",5159,999955,1005114,-55.4696705398716,-12.2025601742133,0.912699154966595,1758485.50180226,0.199799405373113,2.06290400980508,42.9070714079099,0.691345703666667,67.5460710317372,31.8390661192848,0.0953991341704247,179.132305385528,0,1.69099551205529,0,0,5108501,0.68,0.568,0.834,0.663,11216,61.33,515315,47272.23,363.429992675781,1.4026700258255,3.5,351.569886138812,20.0499824921934,321.986519191939,143.207346935899,0.0651087614524323,NA,NA,NA,0.239560481069255,NA,NA,NA,NA,4.81715372327683,NA,49.0170565074467,NA,NA,NA,NA
"5037",5415,1000347,1005762,-57.3615624270325,-7.06742505619716,0.0383698715324933,570571.834869322,0.678025743308459,1.06191892915471,98.0991223736567,0.160932953880134,0,0,33.5143647108486,163.092715827202,0,1.62124694353712,262.942695715301,633.049579359276,1503754,0.505,0.279,0.8,0.577,8899,47.61,327630,40653.91,141.700004577637,4.3571605682373,10.5,153.021729570745,211.723820891008,4.95484490652611,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7119",8782,997015,1005797,-50.604805639513,1.58122357050322,0.895576439704999,7039991.12356778,37.7843538179082,0.65566013822938,55.8262401231003,5.5656559732567,0,0,23.2517367437459,207.059967651226,0,4.66433702486342,142.926129826366,0,1600550,0.614,0.544,0.79,0.539,4993,53.24,62942,13170.57,9.47000026702881,0.628581017255783,8.5,159.824565212051,101.176592409271,6.84201044871455,191.747716178042,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16808994750544,NA,NA,NA,NA,NA,NA
"4861",13390,992385,1005775,-57.9021029624008,-10.3106683133857,0.974420977320979,3028209.77897212,7.93193699062334,56.4838883151145,35.2970003250468,0.0846910912327822,192.071879296757,0,0.737514074526187,210.510516443479,0,0.0595485683838899,0,0,5106158,0.65,0.469,0.842,0.696,14909,55.9,201770,13941.11,304.220001220703,3.96300005912781,5.5,506.607724547485,59.7948462780539,128.209871730512,39.1004464762121,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202483277982603,NA,NA,NA,NA,NA,NA
"2161",28828,976929,1005757,-66.8210218565621,-8.68904669375593,0.94818275459008,2168003.36842656,0.117710740035383,54.6309176263624,45.2428144707594,0.0085571628428089,0.018324557678643,0,0.812068124799881,125.584673653778,0,0.00313553250166238,19.3658408070898,0,1302405,0.531,0.374,0.744,0.538,45245,50.24,494952,11033.02,141.589996337891,1.53451853990555,9.5,1003.09950395558,119.319371594231,12.0709088423768,26.415176539492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5342",581,176968,177549,-56.2804813458067,-13.2836412862406,0.981867352872827,215880.987332723,0.00935317799097717,0.860989884637505,13.6372320165253,0.000597011361126202,122.147238201911,0,4.2551040782295,169.226489870511,0,3.09623165203194,0,0,5106224,0.758,0.673,0.837,0.773,43919,62.15,2783981,65340.93,376.209991455078,1.45627796649933,3.5,225.088570049534,41.9431722310233,216.150088349709,110.247484426842,82.3471700666464,NA,NA,NA,0.00278605301858894,NA,NA,NA,NA,0.593429292959445,NA,2.54844249686072,NA,NA,NA,NA
"3756",741,1005063,1005804,-61.6858867738614,1.31095330902253,0.509935378028914,2920764.1939336,25.5192547979193,0.0849892993005033,74.240190694119,0.155565208661155,0,0,68.8446912300493,189.651297995111,0,0.956939204687004,891.407965267073,0,1400209,0.624,0.518,0.78,0.601,21564,55.18,350653,16852.66,50.5900001525879,0.72053998708725,4.5,283.873983626911,81.2811053005998,0,38.4627369157143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6166",805,1004959,1005764,-53.577778636034,-12.2025601852211,0.13737021062304,917805.867674012,4.54001902567472,0.711027436136257,93.5158631781624,0.962118629157393,0,0,4.82033203906598,173.763187372869,0,2.50253090930783,0,879.340846749512,5103858,0.615,0.418,0.847,0.658,7513,52.9,407213,55813.13,321.005004882812,0.844282984733582,5.5,441.258684981243,111.95296760274,306.780657537844,0,NA,NA,NA,NA,0.242244353678744,NA,NA,NA,NA,0.0287273771904625,NA,NA,NA,NA,NA,NA
"2029",933,1004820,1005753,-67.3615624250511,-0.0403980501107975,0.223101511271104,376409.953768049,0.960031172683346,0.167990544816199,95.0778770368854,3.7941012456151,0,0,29.9342624163455,159.788590788216,26.3079015134862,1.13091744804495,0,893.28859550558,1303809,0.609,0.476,0.777,0.61,44816,49.69,313522,7037.06,96.7399978637695,1.07459700107574,22,807.619404764381,30.8466924433811,58.7002299423942,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2261",933,1004828,1005761,-66.5507515743392,-3.82418182199221,0.0407409285044867,162588.444508621,0.00844922858543015,0.0495025392416966,99.371775004001,0.570273228171915,0,0,53.9109222326731,211.081857571403,11.1016053443367,0.472635810423562,0,0,1302207,0.522,0.376,0.704,0.538,14312,52.1,99727,7145.78,80.9749984741211,1.46917998790741,20,789.642917284979,120.600300307703,46.3438420547364,36.1734692966354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174",965,1004804,1005769,-66.8210218534384,-5.17553319033993,0.0713796027170696,180366.945019726,0.0480114989030913,0.0572559490024443,98.7947423929607,1.09999015913377,0,0,29.2459246237915,253.60035458375,27.3997097229179,1.48364310787446,0,0,1301001,0.549,0.416,0.745,0.534,28076,54.89,285495,10074.99,115.21000289917,1.2974259853363,17.5,888.960826428191,34.0110546797274,33.0415434549322,56.7772424204173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5783",1546,1004233,1005779,-54.9291299612067,-4.90526290025455,0.0152573181341844,294378.034397149,9.94026892403547e-05,0.342044653676061,99.248118058586,0.409737885048742,0,0,12.0804861370608,174.303702723964,0,0.600987759686455,895.924108236132,0,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,191.370002746582,1.08486998081207,7.5,213.182166183924,87.097289322016,0,24.6898458562475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5544",1610,1004148,1005758,-55.739940822349,-3.01337100263456,0.0314932903325058,681558.366068354,0.167990544816199,0.96967323353966,98.4389801681695,0.416497267917086,0,0,9.64801045474127,207.69532693128,0,0.504204420542744,602.319729453688,0.113499540549189,1506807,0.691,0.648,0.807,0.632,302667,60.25,4835188,16318.44,66.2249984741211,1.79913002252579,7.5,73.8719600219465,100.451728511973,0,19.6103302190926,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00685878555758448,NA,NA,NA,NA,NA,NA
"1030",2068,213045,215113,-70.6048056344817,-4.09445208669296,0.961482127597984,223300.917208583,0.0100396716132758,0.0693830770897676,19.6412755750694,1.71360295981447,0,0,42.3674339355588,145.178319264518,75.2905763975388,4.74705131972855,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.160003662109,1.5320839881897,20,1220.95794192388,69.4682156816746,218.790235152267,45.1745746352909,78.5656987164131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4657",2196,1002776,1004972,-58.7129137778915,1.04068303078359,0.0156772787777071,330891.980242168,NA,0.631538518178001,99.2141340449709,0.0762184504371118,0,0,37.6060912115546,215.019263405594,0,0.260410918378757,0,23.395570301268,1505304,0.623,0.52,0.778,0.599,72160,61.23,1700273,23921.23,259.895004272461,3.50246000289917,8.5,249.428964397945,132.91817098033,209.224552797164,13.7895472586232,0.0781089864140115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5752",3476,664132,667608,-54.9291299626515,-13.2836412813174,0.87061410457024,1017598.06599547,0.235520981964287,1.97899316023984,36.7255518872524,0.0468653918484069,27.2999137511548,0,6.06747314903356,165.686342182468,0,1.93132713723405,0,0,5106240,0.669,0.529,0.816,0.694,11694,53.74,1026777,90449.04,407.30500793457,1.26066851615906,3.5,259.373269639274,43.9066215960019,238.713906102231,101.500437502082,33.5987048833539,NA,NA,NA,0.297311657840849,NA,NA,NA,NA,4.61559433476019,NA,22.5014577027401,NA,NA,NA,NA
"4193",4904,1000857,1005761,-60.0642651676299,-13.5539115357676,0.605341852017824,2082777.15427999,1.13637154339574,26.3372395276782,68.2187733906953,0.0871761584637911,9.03866494861796,0,13.6939082465245,165.2551333916,0,0.577791012478786,0,445.588875204086,5103304,0.689,0.567,0.84,0.687,20513,61.86,560872,28139.25,459.80500793457,6.17087197303772,4.5,112.122069441997,30.9709218404264,251.006876393837,0,NA,NA,NA,NA,3.21458356734383,NA,NA,NA,NA,0.674447246495807,NA,0.331408565927343,NA,NA,NA,NA
"3571",5672,1000105,1005777,-62.2264272888937,-4.36472237163535,0.699845696828991,1262130.26697124,0.15691448608267,0.671239773692893,75.3456198271453,23.8262259130791,0,0,60.5001111622129,195.500453615557,0,4.1000696417561,0,213.641807861183,1300102,0.561,0.433,0.757,0.54,20538,59.4,192852,9549.01,45.1699981689453,0.851113021373749,15.5,461.501749424937,104.072916638324,87.2903921253547,1.81037187710231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2197",6184,929291,935475,-66.8210218574779,1.04068303360739,0.613071487054664,419233.271389738,0.139859583761179,0.143338677884591,88.30557181894,4.42580533573755,40.162734761947,35.6918718698255,5.97344831388555,157.013407499367,36.9017429697009,0.386573938198283,172.030640024608,835.763015723688,1303809,0.609,0.476,0.777,0.61,44816,49.69,313522,7037.06,97.5999984741211,2.16322207450867,22,769.165751656379,130.475898408669,3.16268586451451,0,6.98542458367669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3707",7464,998228,1005692,-61.6858867787747,-11.9322899017449,0.997094900622878,2479068.04534131,0.0177930813740235,75.5349107214747,21.9402609718203,0.29134928216348,61.9805222564204,0,0.321679177708396,188.645996161144,0,0.0662318030960603,0,0,1100296,0.67,0.564,0.812,0.657,6781,58.67,158612,19347.7,255.285003662109,2.32547152042389,4.5,353.757338595981,22.1880940108603,71.9369717468967,48.1334499728063,NA,NA,NA,NA,NA,0.00248506723100887,NA,NA,NA,1.03478199499209,0.170575014736449,1.00784386620796,NA,NA,NA,NA
"3056",11344,994431,1005775,-63.8480488726125,-10.580938593581,0.612573698964109,1568048.99114091,0.43995630257781,31.80408922783,67.6594344583398,0.0818084132448119,0,0,4.16668272555048,114.964464537456,0,3.8139091174056,338.379936888666,447.73386243285,1100700,0.593,0.404,0.772,0.667,14009,57.66,276532,19092.23,236.779998779297,2.19404399394989,9.5,621.308591094524,40.107718936603,1.48422785481562,1.60419905492614,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0147115980075725,NA,NA,NA,NA,NA,NA
"6092",11856,993912,1005768,-53.8480489047313,-10.0403980374528,0.799056513444118,1638535.95063637,0.0794227487030434,37.8498601901176,56.9520749814365,0.0305166255967889,175.442541649,0,0.248326298117308,221.458780147187,0,0.484718356245209,0,0,5106422,0.649,0.521,0.761,0.691,34607,57.46,499851,14863.24,343.049987792969,1.43543899059296,8.5,487.363712847262,77.3272143681515,114.074833188676,29.3527344867969,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41211460334848,NA,3.67601085079756,NA,NA,NA,NA
"3477",4393,1001368,1005761,-62.496697572417,-7.60796559580758,0.244373566807562,862441.699069919,2.73685424285469,1.60555223661021,95.5616699254182,0.0959235951169423,21.2073967722837,21.1411878743053,11.5072206418791,95.2029598199257,0,5.59673110563624,18.102791496212,719.766065528415,1301704,0.605,0.451,0.791,0.621,54001,60.48,555210,10400.5,83.2399978637695,0.525056004524231,10.5,679.507826999486,58.0132084675537,16.5890692418133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7282",4905,1000894,1005799,-50.0642651454055,1.310953295197,0.921372726563945,6814078.26529467,50.404475197163,1.91302340483539,45.3342567109052,1.88774992388105,0,0,65.9574825019877,112.624221744473,44.9763663007573,1.68394158377568,589.479451958093,0,1600105,0.642,0.532,0.79,0.631,9029,53.94,166932,19062.67,5.29999995231628,0.371197000145912,7.5,206.490688262962,132.857674783149,0,247.978727087755,NA,NA,NA,NA,NA,NA,NA,NA,0.363579918925857,0.0969148442894868,NA,NA,NA,NA,NA,NA
"6765",7209,998560,1005769,-51.6858867494664,-5.44580345294984,0.066326465051637,691369.737719775,NA,3.17651233736478,96.7640448544695,0.0594428081657321,33.4264666616683,0,4.77810383090436,123.725070994818,0,4.25068618383095,0,875.767385150257,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,206.424995422363,2.57860147953033,6.5,132.32347440865,93.3496483726145,68.1012422379933,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2981",10322,995431,1005753,-64.1183191505353,-8.68904668207314,0.77052101135107,2777912.38668302,0.235421480070766,36.5575926909889,61.1887889226532,1.64854737185649,37.8242867898832,18.2050835476638,0.770575428973916,191.18968534589,0,0.780216935025232,21.1626482379433,20.775124773075,1300904,0.53,0.379,0.752,0.522,15450,54.39,102951,6646.31,99.5200004577637,0.944256514310837,7.5,800.53368666899,23.1617071438174,15.1574997502649,15.1871195409543,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365868462476841,NA,0.00378107195379928,NA,NA,NA,NA
"6670",3221,1002532,1005753,-51.9561570150659,-8.95931696847103,0.769527628344618,5093909.24500117,30.2634469472937,9.38878280412998,58.5884420517113,1.75863237804036,0,30.0551823524018,7.90478416648887,178.467879621007,15.6396953411215,0.322270677649338,0,872.937395590349,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,270.294998168945,0.881967484951019,8.5,279.104589466652,139.827538166939,213.766054048133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000695818824682483,NA,NA,NA,NA
"4228",3221,1002536,1005757,-60.0642651622997,-4.09445209660344,0.151130264285987,1391739.38026274,4.07203116473113,1.68924930095059,92.8746164298729,1.36410310444539,0,0,20.1447024257025,157.342135936885,0,0.903856871633049,0,39.4149488179208,1300300,0.577,0.446,0.799,0.539,38830,53.33,327908,8527.28,42.6500015258789,0.65250301361084,12.5,367.48472441486,61.0543653008737,121.755304124222,12.8445815420823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4273",3349,1002408,1005757,-59.7939948518836,-14.0944520741119,0.70961260199689,1995249.39138999,0.518882037834652,38.3371321727738,58.6129945159536,0.0921462929258088,43.9674820567179,31.7451108921353,5.68468738475136,151.532868247663,0,1.94887719562398,0,402.135032776063,5103304,0.689,0.567,0.84,0.687,20513,61.86,560872,28139.25,271.820007324219,1.185142993927,4.5,48.0758252450238,46.41220904423,304.461479186324,0,0.000894624203163192,NA,NA,NA,1.21599309747726,NA,NA,NA,NA,1.18388602885262,NA,0.0380712299790559,NA,NA,NA,NA
"437",3989,1001768,1005757,-72.4966975244727,-9.22958723279611,0.00411698931680682,88855.6176998981,NA,0.205266553281332,99.7947334467187,NA,0,0,44.7425862966541,152.428751694563,0,2.1245575001655,887.79489481826,0,1200351,0.501,0.361,0.726,0.479,18430,53.09,195343,10914.86,291.699996948242,4.11638498306274,8.5,1503.70692153509,43.842912979062,0,22.8973824456641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3987",5674,1000080,1005754,-60.8750758989605,-2.74310074822266,0.62517213225655,2448010.996731,0.0801185675277259,3.54599213327117,71.6759989224748,24.3232416409794,50.8610518138837,0,6.78197604462357,191.861339549808,30.9998490862423,0.0807490771548221,278.56974918903,0,1303205,0.57,0.434,0.776,0.551,18974,54.53,131530,7076.84,56.9300003051758,1.75329303741455,14.5,234.013093444626,12.9580972428481,4.61596650701148,33.2786097753446,NA,NA,NA,NA,NA,0.00546714790821951,NA,NA,NA,NA,0.369181587838677,NA,NA,NA,NA,NA
"6776",9812,995950,1005762,-51.6858867436709,-2.47283046742123,0.180347058637098,837581.306238661,NA,7.84565545636272,92.0535502167476,0.10079432688972,103.869367466433,0,0.883389644537522,120.115457742996,0,0.454886827403388,0,0,1505809,0.483,0.286,0.767,0.513,61126,49.95,648024,10742.76,63.9599990844727,1.60816502571106,8.5,367.014550295385,69.1973947312456,24.5971949192888,48.8588929304654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5464",12372,993389,1005761,-56.0102111088319,-2.47283047588054,0.439835894241905,2743237.38281232,0.0159044302784568,11.9591375425071,87.9359926203444,0.0177930813740235,60.5114363323427,0,4.03425495907081,180.399537815973,0,0.601944162557964,0,0,1503903,0.592,0.501,0.756,0.547,56908,58.25,1045817,18567.55,125.209999084473,1.80135595798492,5.5,18.0800484248351,34.0085075583729,42.6780615806183,29.6232606202266,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0396616730069015,NA,NA,NA,NA,0.0315106524891924,NA
